1.1	0	Lectis	VERB	verb	Case=Abl|Gender=Fem|Number=Plur|VerbForm=Part|Voice=Pass	Lectis	advcl:abs	11
1.7	62	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	64
1.7	63	in	ADP	preposition		in	case	64
1.7	64	saeculo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	saeculum	obl	71
1.7	65	diuites	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	diues	nsubj	64
1.7	66	,	PUNCT	punc		,	punct	69
1.7	67	dum	SCONJ	conjunction		dum	mark	69
1.7	68	in	ADP	preposition		in	case	69
1.7	69	aeternitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	aeternitas	obl	71
1.7	70	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	71
1.7	71	pauperes	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	pauper	ROOT	71
1.7	72	,	PUNCT	punc		,	punct	75
1.7	73	de	ADP	preposition		de	case	74
1.7	74	quibus	PRON	pronoun	Case=Abl|Gender=Masc|Number=Plur	qui	obl	75
1.7	75	scriptum	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	scribo	acl:relcl	71
1.7	76	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	75
1.7	77	:	PUNCT	punc		:	punct	71
1.7	78	\'diuites	PUNCT	punc		\'diuites	nsubj	79
1.7	79	eguerunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	egeo	ccomp:reported	71
1.7	80	et	CCONJ	conjunction		et	cc	81
1.7	81	esurierunt\	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	esurierunt\	conj	79
1.7	82	'	PUNCT	punc		'	punct	79
1.7	83	.	PUNCT	punc		.	punct	71
1.7	84	consequentia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	consequentia	nsubj	89
1.7	85	autem	PART	conjunction		autem	discourse	89
1.7	86	de	ADP	preposition		de	case	87
1.7	87	bonis	NOUN	adjective	Case=Abl|Gender=Neut|Number=Plur	bonus	dep	89
1.7	88	scriptura	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	scriptura	nsubj	89
1.7	89	subiecit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	subicio	ROOT	89
1.7	90	:	PUNCT	punc		:	punct	89
1.7	91	\'inquirentes	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	\'inquirentes	punct	95
1.7	92	autem	PART	conjunction		autem	discourse	95
1.7	93	Dominum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	Dominus	obj	95
1.7	94	non	PART	particle		non	advmod:neg	95
1.7	95	deficientur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Pass	deficio	ROOT	95
1.7	96	omni	DET	adjective	Case=Abl|Gender=Neut|Number=Sing	omnis	det	97
1.7	97	bono\	PUNCT	punc		bono\	obl	95
1.7	98	'	PUNCT	punc		'	punct	95
1.7	99	.	PUNCT	punc		.	punct	95
1.7	100	Itaque	PART	conjunction		itaque	discourse	118
1.7	101	,	PUNCT	punc		,	punct	100
1.7	102	soror	NOUN	noun	Case=Voc|Gender=Fem|Number=Sing	soror	vocative	118
1.7	103	,	PUNCT	punc		,	punct	102
1.7	104	licet	SCONJ	conjunction	VerbForm=Fin	licet	mark	107
1.7	105	nos	PRON	pronoun	Case=Nom|Number=Plur|Person=1	nos	nsubj	107
1.7	106	isti	DET	adjective	Case=Nom|Gender=Masc|Number=Plur	eo	det	105
1.7	107	irrideant	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	irrideo	advcl	118
1.7	108	,	PUNCT	punc		,	punct	115
1.7	109	licet	SCONJ	conjunction	VerbForm=Fin	licet	mark	115
1.7	110	nos	PRON	pronoun	Case=Acc|Number=Plur|Person=1	nos	obj	115
1.7	111	stultos	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	stultus	amod	110
1.7	112	infelices	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	infelix	orphan	110
1.7	113	que	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	que	orphan	110
1.7	114	commem	SCONJ	adverb		commem	mark	115
1.7	115	orent	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	oro	advcl	107
1.7	116	,	PUNCT	punc		,	punct	107
1.7	117	felicius	ADJ	proper_noun	Case=Nom|Gender=Masc|Number=Sing	feliciter	nsubj	118
1.7	118	gaudeamus	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	gaudeo	ROOT	118
1.7	119	opprobriis	NOUN	adjective	Case=Dat|Gender=Masc|Number=Plur	opprobrium	obl:arg	118
1.7	120	,	PUNCT	punc		,	punct	127
1.7	121	quibus	PRON	pronoun	Case=Dat|Gender=Masc|Number=Plur	qui	obl	127
1.7	122	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	obl:arg	127
1.7	123	gloria	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	gloria	nsubj:pass	127
1.7	124	,	PUNCT	punc		,	punct	123
1.7	125	illis	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	ille	obl:arg	127
1.7	126	poena	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	poena	nsubj:pass	127
1.7	127	cumulatur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	cumulo	acl:relcl	119
1.7	128	.	PUNCT	punc		.	punct	118
1.7	129	nec	CCONJ	conjunction		nec	cc	130
1.7	130	rideamus	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	rideo	ROOT	130
1.7	131	illorum	DET	adjective	Case=Gen|Gender=Masc|Number=Plur	ille	nmod	132
1.7	132	stultitiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	stultitia	obj	130
1.7	133	,	PUNCT	punc		,	punct	137
1.7	134	sed	CCONJ	conjunction		sed	cc	137
1.7	135	potius	ADV	adverb		potior	advmod	137
1.7	136	infelicitatem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	infelicitas	obj	137
1.7	137	doleamus	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	doleo	conj	130
1.7	138	,	PUNCT	punc		,	punct	141
1.7	139	quia	SCONJ	conjunction		quia	mark	141
1.7	140	inter	ADP	preposition		inter	case	141
1.7	141	illos	DET	adjective	Case=Acc|Gender=Masc|Number=Plur	ille	obl	153
1.7	142	pars	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	pars	nsubj	141
1.7	143	magna	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	magnus	amod	142
1.7	144	nostrorum	DET	adjective	Case=Gen|Gender=Masc|Number=Plur	noster	nmod	142
1.7	145	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	141
1.7	146	,	PUNCT	punc		,	punct	147
1.7	147	quos	PRON	pronoun	Case=Acc|Gender=Masc|Number=Plur	qui	obj	151
1.7	148	si	SCONJ	conjunction		si	mark	151
1.7	149	lucri	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	lucrum	xcomp	150
1.7	150	facere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	facio	xcomp	151
1.7	151	possimus	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	possum	advcl	153
1.7	152	,	PUNCT	punc		,	punct	151
1.7	153	augetur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	augeo	conj	137
1.7	154	in	ADP	preposition		in	case	155
1.7	155	nobis	PRON	pronoun	Case=Abl|Number=Plur|Person=1	nos	obl	153
1.7	156	gloria	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	gloria	nsubj:pass	153
1.7	157	.	PUNCT	punc		.	punct	130
1.7	158	sed	CCONJ	conjunction		sed	cc	159
1.7	159	agant	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	ago	ROOT	159
1.7	160	se	PRON	pronoun	Case=Acc|Person=3	sui	obj	159
1.7	161	ut	SCONJ	conjunction		ut	mark	162
1.7	162	uolunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uolo	advcl	159
1.7	163	,	PUNCT	punc		,	punct	165
1.7	164	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	165
1.7	165	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	conj	159
1.7	166	tanquam	SCONJ	adverb		tamquam	mark	167
1.7	167	gentiles	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	gentilis	advcl:cmp	165
1.7	168	et	CCONJ	conjunction		et	cc	169
1.7	169	publicani	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	publicanus	conj	167
1.7	170	:	PUNCT	punc		:	punct	159
1.7	171	nos	PRON	pronoun	Case=Nom|Number=Plur|Person=1	nos	nsubj	176
1.7	172	uero	ADV	adverb		uero	discourse	176
1.7	173	saluos	ADJ	noun	Case=Acc|Gender=Masc|Number=Plur	saluus	xcomp	176
1.7	174	incolumes	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	incolumis	advmod	176
1.7	175	que	ADV	adverb		que	advmod	176
1.7	176	tueamur	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	tueor	ROOT	176
1.7	177	.	PUNCT	punc		.	punct	176
1.7	178	si	SCONJ	conjunction		si	mark	183
1.7	179	illi	DET	adjective	Case=Nom|Gender=Masc|Number=Plur	ille	nsubj	183
1.7	180	nunc	ADV	adverb		nunc	advmod:tmod	183
1.7	181	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	nsubj	182
1.7	182	dolentibus	VERB	verb	Case=Abl|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	doleo	obl	183
1.7	183	gaudent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	gaudeo	advcl	190
1.7	184	,	PUNCT	punc		,	punct	183
1.7	185	nos	PRON	pronoun	Case=Nom|Number=Plur|Person=1	nos	nsubj	190
1.7	186	postea	ADV	adverb		postea	advmod:tmod	190
1.7	187	in	ADP	preposition		in	case	189
1.7	188	illorum	DET	adjective	Case=Gen|Gender=Masc|Number=Plur	ille	nmod	189
1.7	189	dolore	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	dolor	obl	190
1.7	190	gaudebimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	gaudeo	ROOT	190
1.7	191	.	PUNCT	punc		.	punct	190
1.7	192	uale	PROPN	adjective	Case=Voc|Gender=Masc|Number=Sing	ualeo	ROOT	192
1.7	193	,	PUNCT	punc		,	punct	194
1.7	194	soror	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	soror	appos	192
1.7	195	carissima	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	carissimus	amod	194
1.7	196	et	CCONJ	conjunction		et	cc	199
1.7	197	in	ADP	preposition		in	case	198
1.7	198	Christo	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	Christus	obl	199
1.7	199	dilectissima	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	dilectus	conj	195
1.7	200	.	PUNCT	punc		.	punct	192
1.7	201	15	NUM	number		15	nummod	202
1.7	202	Matth	PROPN	proper_noun		Matthaeus	case	198
1.7	203	.	PUNCT	punc		.	punct	202
1.7	204	22	NUM	number		22	nummod	202
1.7	205	,	PUNCT	punc		,	punct	206
1.7	206	13	NUM	number		13	conj	202
1.7	207	.	PUNCT	punc		.	punct	206
1.7	208	25	NUM	number		25	nummod	202
1.7	209	,	PUNCT	punc		,	punct	210
1.7	210	30	NUM	number		30	conj	202
1.7	211	.	PUNCT	punc		.	punct	210
1.7	212	21	NUM	number		21	nummod	210
1.7	213	Pa	NOUN	noun		Pa	conj	202
1.7	214	.	PUNCT	punc		.	punct	213
1.7	215	33	NUM	number		33	nummod	213
1.7	216	,	PUNCT	punc		,	punct	217
1.7	217	11	NUM	number		11	conj	213
1.7	218	.	PUNCT	punc		.	punct	217
1.7	219	22	NUM	number		22	nummod	213
1.7	220	ibid	ADV	adverb		ibid	conj	202
1.7	221	.	PUNCT	punc		.	punct	220
1.7	222	1	NUM	number		1	nummod	220
1.7	223	poasitia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	poasitia	punct	224
1.7	224	Cb	NOUN	adverb		Cb	conj	202
1.7	225	7	NUM	number		7	nummod	224
1.7	226	martyrum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	martyr	nmod	227
1.7	227	Baluzius	PROPN	proper_noun	Case=Nom|Gender=Masc|Number=Sing	Baluzius	conj	202
1.7	228	:	PUNCT	punc		:	punct	202
1.7	229	maturum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	maturus	ROOT	229
1.7	230	C	NOUN	NOUN		C	cc	229
1.7	231	22	NUM	number		22	nummod	230
1.7	232	conaequenter	ADV	adverb		conaequenter	advmod	233
1.7	233	b	NOUN	NOUN		b	conj	229
1.7	234	23	NUM	number		23	nummod	233
1.7	235	deticienturMON	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	deticienturMON	conj	229
1.7	236	:	PUNCT	punc		:	punct	229
1.7	237	deficient	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	deficio	ROOT	237
1.7	238	Cb	NOUN	noun		Cb	advmod	237
1.7	239	28	NUM	number		28	nummod	238
1.7	240	lucrificare	VERB	verb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Pass	lucrifico	advcl	237
1.7	241	b	NOUN	NOUN		b	obj	240
1.7	242	29	NUM	number		29	amod	241
1.7	243	puplicani	PROPN	noun	Case=Gen|Gender=Neut|Number=Sing	puplicanus	obl	240
1.7	244	C	CCONJ	conjunction		C	cc	243
1.7	245	32	NUM	number		32	nummod	244
1.7	246	Explicit	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	Explico	advcl	237
1.7	247	epistola	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	epistola	nsubj	246
1.7	248	seueri	PROPN	noun	Case=Gen|Gender=Masc|Number=Sing	seuer	nmod	247
1.7	249	presbyteri	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	presbyteri	nmod	248
1.7	250	ad	ADP	preposition		ad	case	251
1.7	251	claudiam	PROPN	adjective	Case=Acc|Gender=Fem|Number=Sing	claudius	obl	246
1.7	252	aororem	PROPN	noun	Case=Acc|Gender=Masc|Number=Sing	aororem	flat:name	251
1.7	253	Buam	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	Bua	amod	252
1.7	254	.	PUNCT	punc		.	punct	237
1.7	255	Incipit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	incipio	ROOT	255
1.7	256	epistola	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	epistola	nsubj	255
1.7	257	sancti	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	sanctus	amod	258
1.7	258	aeueri	PROPN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	aeuerus	nmod	256
1.7	259	ad	ADP	preposition		ad	case	260
1.7	260	eandem	DET	adjective	Case=Acc|Gender=Fem|Number=Sing	idem	obl	255
1.7	261	de	ADP	preposition		de	case	262
1.7	262	uirginitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	uirginitas	nmod	260
1.7	263	C	NOUN	conjunction		C	appos	260
2.1	0	n.	PUNCT	punc		n.	nmod	1
2.1	1	Epistula	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	epistula	ROOT	1
2.1	2	S.	PUNCT	punc		S.	nmod	1
2.1	3	Seueri	PROPN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	Seuer	nmod	1
2.1	4	ad	ADP	preposition		ad	case	5
2.1	5	Claudiam	PROPN	proper_noun	Case=Acc|Gender=Fem|Number=Sing	Claudia	nmod	1
2.1	6	sororem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	soror	appos	5
2.1	7	de	ADP	preposition		de	case	8
2.1	8	uirginitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	uirginitas	nmod	6
2.1	9	.	PUNCT	punc		.	punct	1
2.1	10	Quantam	DET	adjective	Case=Acc|Gender=Fem|Number=Sing	quantus	det	13
2.1	11	in	ADP	preposition		in	case	12
2.1	12	caelestibus	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	caelestis	obl	16
2.1	13	beatitudinem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	beatitudo	obj	16
2.1	14	uirginitas	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	uirginitas	nsubj	16
2.1	15	sancta	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	sanctus	amod	14
2.1	16	possideat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	possideo	acl:relcl	24
2.1	17	,	PUNCT	punc		,	punct	16
2.1	18	praeter	ADP	preposition		praeter	case	20
2.1	19	scripturarum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	scribo	nmod	20
2.1	20	testimonia	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	testimonium	obl	24
2.1	21	ecclesiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	ecclesia	nmod	23
2.1	22	etiam	ADV	adverb		etiam	advmod:emph	23
2.1	23	consuetudine	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	consuetudo	obl	24
2.1	24	edocemur	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	edoceo	ROOT	24
2.1	25	,	PUNCT	punc		,	punct	27
2.1	26	qua	PRON	pronoun	Case=Abl|Gender=Fem|Number=Sing	qui	obl	27
2.1	27	discimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	disco	acl:relcl	20
2.1	28	peculiare	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	peculiaris	dep	27
2.1	29	illis	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	ille	obl	30
2.1	30	subsistere	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	subsisto	ccomp	27
2.1	31	meritum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	meritum	obj	30
2.1	32	,	PUNCT	punc		,	punct	34
2.1	33	quarum	PRON	pronoun	Case=Gen|Gender=Fem|Number=Plur	qui	nmod	34
2.1	34	specialis	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	specialis	acl:relcl	30
2.1	35	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	34
2.1	36	consecratio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	consecratio	nsubj	34
2.1	37	.	PUNCT	punc		.	punct	24
2.1	38	nam	PART	particle		nam	ROOT	38
2.1	39	cum	SCONJ	conjunction		cum	mark	41
2.1	40	uniuersa	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	uniuersus	det	41
2.1	41	turba	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	turba	nsubj	43
2.1	42	credentium	VERB	verb	Case=Gen|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	credo	acl	41
2.1	43	paria	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	par	advcl	38
2.1	44	gratiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	gratia	nmod	45
2.1	45	dona	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	donum	conj:expl	41
2.1	46	.	PUNCT	punc		.	punct	43
2.1	47	percipiat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	percipio	ROOT	47
2.1	48	et	CCONJ	conjunction		et	cc	53
2.1	49	isdem	DET	adjective	Case=Abl|Gender=Fem|Number=Plur	idem	det	50
2.1	50	omnes	DET	adjective	Case=Nom|Gender=Fem|Number=Plur	omnis	nsubj	53
2.1	51	sacramentorum	NOUN	noun	Case=Gen|Gender=Neut|Number=Plur	sacramentum	nmod	52
2.1	52	benedictionibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	benedictio	obl	53
2.1	53	glorientur	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	glorior	conj	47
2.1	54	,	PUNCT	punc		,	punct	60
2.1	55	istae	DET	adjective	Case=Nom|Gender=Fem|Number=Plur	iste	nsubj	60
2.1	56	proprium	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	proprius	amod	57
2.1	57	aliquid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	aliquis	obj	60
2.1	58	prae	ADP	preposition		prae	case	59
2.1	59	ceteris	DET	adjective	Case=Abl|Gender=Neut|Number=Plur	ceterus	obl	60
2.1	60	habent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	habeo	conj	47
2.1	61	,	PUNCT	punc		,	punct	62
2.1	62	cum	SCONJ	conjunction		cum	mark	82
2.1	63	de	ADP	preposition		de	case	69
2.1	64	illo	DET	adjective	Case=Abl|Gender=Masc|Number=Sing	ille	det	69
2.1	65	sancto	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	sanctus	amod	69
2.1	66	et	CCONJ	conjunction		et	cc	67
2.1	67	inmaculato	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	inmaculatus	conj	65
2.1	68	ecclesiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	ecclesia	nmod	69
2.1	69	grege	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	grex	obl	82
2.1	70	quasi	ADV	adverb		quasi	advmod	71
2.1	71	sanctiores	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	sanctior	xcomp	82
2.1	72	puriores	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	purior	amod	74
2.1	73	que	DET	adjective	Case=Nom|Gender=Fem|Number=Plur	que	amod	74
2.1	74	hostiae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	hostia	nmod	71
2.1	75	pro	ADP	preposition		pro	case	78
2.1	76	uoluntatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	uoluntas	nmod	78
2.1	77	suae	DET	determiner	Case=Gen|Gender=Fem|Number=Sing	suus	det	76
2.1	78	meritis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	meritum	obl	82
2.1	79	a	ADP	preposition		ab	case	81
2.1	80	sancto	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	sanctus	amod	81
2.1	81	spiritu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	spiritus	obl:arg	82
2.1	82	eliguntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	eligo	advcl	47
2.1	83	et	CCONJ	conjunction		et	cc	88
2.1	84	per	ADP	preposition		per	case	86
2.1	85	summum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	summum	amod	86
2.1	86	sacerdotem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	sacerdos	obl	88
2.1	87	Dei	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	Deus	nmod	86
2.1	88	offeruntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	offero	conj	82
2.1	89	altario	NOUN	noun	Case=Dat|Gender=Neut|Number=Sing	altarium	obl:arg	88
2.1	90	.	PUNCT	punc		.	punct	47
2.1	91	digna	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	dignus	ROOT	91
2.1	92	.	PUNCT	punc		.	punct	91
2.1	93	reuera	VERB	adverb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	reuera	ROOT	93
2.1	94	Domino	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	Dominus	obl:arg	93
2.1	95	hostia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	hostia	advcl	93
2.1	96	tam	ADV	adverb		tam	advmod:emph	97
2.1	97	pretiosi	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	pretiosus	amod	99
2.1	98	animalis	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	animal	nmod	99
2.1	99	oblatio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	oblatio	advcl	93
2.1	100	,	PUNCT	punc		,	punct	109
2.1	101	et	CCONJ	conjunction		et	cc	109
2.1	102	nulla	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	nullus	orphan	109
2.1	103	magis	ADV	adverb		magis	advmod	109
2.1	104	ei	PRON	pronoun	Case=Dat|Gender=Masc|Number=Sing|Person=3	is	obl:arg	109
2.1	105	quam	SCONJ	conjunction		quam	mark	106
2.1	106	imaginis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	imago	nmod	108
2.1	107	suae	DET	determiner	Case=Gen|Gender=Fem|Number=Sing	suus	det	106
2.1	108	hostia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	hostia	nsubj	109
2.1	109	placitura	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Act	placeo	conj	99
2.1	110	.	PUNCT	punc		.	punct	93
2.1	111	de	ADP	preposition		de	dep	117
2.1	112	huiusmodi	DET	adjective		huiusmodi	det	117
2.1	113	enim	PART	particle		enim	discourse	117
2.1	114	Apostolum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	apostolus	obl:arg	116
2.1	115	praecipue	ADV	adverb		praecipue	advmod	116
2.1	116	dixisse	VERB	verb	Gender=Neut|Number=Sing|Tense=Perf|VerbForm=Inf|Voice=Act	dico	ccomp	117
2.1	117	reor	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	reor	ROOT	117
2.1	118	:	PUNCT	punc		:	punct	117
2.1	119	Obsecro	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	obsecro	ROOT	119
2.1	120	autem	PART	particle		autem	discourse	119
2.1	121	uos	PRON	pronoun	Case=Acc|Number=Plur|Person=2	uos	obj	119
2.1	122	,	PUNCT	punc		,	punct	123
2.1	123	fratres	NOUN	noun	Case=Voc|Gender=Masc|Number=Plur	frater	appos	121
2.1	124	,	PUNCT	punc		,	punct	126
2.1	125	per	ADP	preposition		per	case	126
2.1	126	misericordiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	misericordia	obl	119
2.1	127	Dei	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	Deus	nmod	126
