1.516	sperneret aut nostro foret inpenetrabilis auro.
1.517	ingenium omne neci dedimus; tenera, aspera, dura,
1.518	docta, indocta simul, bruta et sapientia, nec non
1.519	casta, incesta meae patuerunt pectora dextrae,
1.520	sola igitur rapui quidquid Styx abdit avaris 
1.521	gurgitibus, nobis ditissima Tartara debent
1.522	quos retinent populos, quod volvunt saecula nostrum est,
1.523	quod miscet mundus, vesana negotia, nostrum,
1.524	qui fit praevalidas quod pollens gloria vires
1.525	deserit et cassos ludit fortuna lacertos? 
1.526	sordet Christicolis rutilantis fulva monetae
1.527	effigies, sordent argenti emblemata, et omnis
1.528	thensaurus nigrante oculis vilescit honore,
1.529	quid sibi docta volunt fastidia? nonne triumphum
1.530	egimus e Scarioth, magnus qui discipulorum 
1.531	et conviva Dei, dum fallit foedere mensae
1.532	haudquaquam ignarum dextramque parabside iungit,
1.533	incidit in nostrum flammante cupidine telum,
1.534	infamem mercatus agrum de sanguine amici
1.535	numinis, obliso luiturus iugera collo? 
1.536	viderat et Iericho propria inter funera quantum
1.537	posset nostra manus, cum victor concidit Achar.
1.538	caedibus insignis murali et strage superbus
1.539	subcubuit capto victis ex hostibus auro,
1.540	dum vetitis insigne legens anathema favillis 
1.541	maesta ruinarum spolia insatiabilis haurit.
1.542	non illum generosa tribus, non plebis avitae
1.543	iuvit Iuda parens, Christo quandoque propinquo
1.544	nobilis et tali felix patriarcha nepote.
1.545	quis placet exemplum generis, placeat quoque forma 
1.546	exitii: sit poena eadem, quibus et genus unum est.
1.547	quid moror aut Iudae populares aut populares
1.548	sacricolae summi (summus nam fertur Aaron)
1.549	fallere fraude aliqua Martis congressibus inpar?
1.550	nil refert armis contingat palma dolisve.’
1.551	dixerat et torvam faciem furialiaque arma
1.552	exuit inque habitum sese transformat honestum;
1.553	fit virtus specie vultuque et veste severa
1.554	quam memorant Frugi, parce cui vivere cordi est
1.555	et servare suum; tamquam nil raptet avare, 
1.556	artis adumbratae meruit ceu sedula laudem,
1.557	huius se specie mendax Bellona coaptat,
1.558	non ut avara lues, sed virtus parca putetur;
1.559	nec non et tenero pietatis tegmine crines
1.560	obtegit anguinos, ut candida palla latentem 
1.561	dissimulet rabiem, diroque obtenta furori,
1.562	quod rapere et clepere est avideque abscondere parta,
1.563	natorum curam dulci sub nomine iactet.
1.564	talibus inludens male credula corda virorum
1.565	fallit imaginibus, monstrumque ferale sequuntur 
1.566	dum credunt virtutis opus; capit inpia Erinys
1.567	consensu faciles manicisque tenacibus artat.
1.568	attonitis ducibus perturbatisque maniplis
1.569	nutabat virtutum acies errore biformis
1.570	portenti, ignorans quid amicum credat in illo 
1.571	quidve hostile notet: letum versatile et anceps
1.572	lubricat incertos dubia sub imagine visus,
1.573	cum subito in medium frendens Operatio campum
1.574	prosilit auxilio sociis, pugnamque capessit
1.575	militiae postrema gradu, sed sola duello 
1.576	inpositura manum, ne quid iam triste supersit.
1.577	omne onus ex umeris reiecerat, omnibus ibat
1.578	nudata induviis multo et se fasce levarat,
1.579	olim divitiis gravibusque oppressa talentis,
1.580	libera nunc miserando inopum, quos larga benigne 
1.581	foverat effundens patrium bene prodiga censum.
1.582	iam loculos ditata fidem 1 spectabat inanes,
1.583	aeternam numerans redituro faenore summam,
1.584	horruit invictae Virtutis fulmen et inpos
1.585	mentis Avaritia stupefactis sensibus haesit 
1.586	certa mori: nam quae fraudis via restet, ut ipsa
1.587	calcatrix mundi mundanis victa fatiscat
1.588	inlecebris spretoque iterum sese inplicet auro?
1.589	invadit trepidam virtus fortissima duris
1.590	ulnarum nodis, obliso et gutture frangit 
1.591	exsanguem siccamque gulam; conpressa ligantur
1.592	vincla lacertorum sub mentum et faucibus artis
1.593	extorquent animam, nullo quae vulnere rapta
1.594	palpitat atque aditu spiraminis intercepto
1.595	inclusam patitur venarum carcere mortem. 
1.596	illa reluctanti genibusque et calcibus instans
1.597	perfodit et costas atque ilia rumpit anhela,
1.598	mox spolia exstincto de corpore diripit; auri
1.599	sordida frusta rudis nec adhuc fornace recoctam
1.600	materiam, tineis etiam marsuppia crebris 
1.601	exesa et virides obducta aerugine nummos
1.602	dispergit servata diu victrix et egenis
1.603	dissipat ac tenues captivo munere donat,
1.604	tunc circumfusam vultu exultante coronam
1.605	respiciens alacris media inter milia clamat: 
1.606	‘solvite procinctum, iusti, et discedite ab armis!
1.607	causa mali tanti iacet interfecta; lucrandi
1.608	ingluvie pereunte licet requiescere sanctis.
1.609	summa quies nil velle super quam postulet usus
1.610	debitus, ut simplex alimonia, vestis et una 
1.611	infirmos tegat ac recreet mediocriter artus
1.612	expletumque modum naturae non trahat extra,
1.613	ingressurus iter peram ne tollito, neve
1.614	de tunicae alterius gestamine providus ito,
1.615	nec te sollicitet res crastina, ne cibus alvo 
1.616	defuerit: redeunt escae cum sole diurnae.
1.617	nonne vides ut nulla avium cras cogitet ac se
1.618	pascendam, praestante Deo, non anxia credat?
1.619	confidunt volucres victum non defore viles,
1.620	passeribusque subest modico venalibus asse 
1.621	indubitata fides Dominum curare potentem
1.622	ne pereant, tu, cura Dei, facies quoque Christi,
1.623	addubitas ne te tuus umquam deserat auctor?
1.624	ne trepidate, homines; vitae dator et dator escae est.
1.625	quaerite luciferum caelesti dogmate pastum, 
1.626	qui spem multiplicans alat invitiabilis aevi,
1.627	corporis inmemores: memor est qui condidit illud
1.628	subpeditare cibos atque indiga membra fovere.’
1.629	his dictis curae emotae, Metus et Labor et Vis
1.630	et Scelus et placitae fidei Fraus infitiatrix 
1.631	depulsae vertere solum. Pax inde fugatis
1.632	hostibus alma abigit bellum, discingitur omnis
1.633	terror et avulsis exfibulat ilia zonis,
1.634	vestis ad usque pedes descendens defluit imos,
1.635	temperat et rapidum privata modestia gressum. 
1.636	cornicinum curva aera silent, placabilis inplet
1.637	vaginam gladius, sedato et pulvere campi
1.638	suda redit facies liquidae sine nube diei,
1.639	purpuream videas caeli clarescere lucem.
1.640	agmina casta super vultum sensere Tonantis 
1.641	adridere hilares pulso certamine turmae,
1.642	et Christum gaudere suis victoribus arce
1.643	aetheris ac patrium famulis aperire profundum,
1.644	dat signum felix Concordia reddere castris
1.645	victrices aquilas atque in tentoria cogi. 
1.646	numquam tanta fuit species nec par decus ulli
1.647	militiae, cum dispositis bifida agmina longe
1.648	duceret ordinibus peditum psallente caterva,
1.649	ast alia de parte equitum resonantibus hymnis,
1.650	non aliter cecinit respectans victor hiantem 
1.651	Istrahel rabiem ponti post terga minacis,
1.652	cum iam progrediens calcaret litora sicco
1.653	ulteriora pede, stridensque per extima calcis
1.654	mons rueret pendentis aquae nigrosque relapso
1.655	gurgite Nilicolas fundo deprenderet imo, 
1.656	ac refluente sinu iam redderet unda natatum
1.657	piscibus et nudas praeceps operiret harenas.
1.658	pulsavit resono modulantia tympana plectro
1.659	turba Dei celebrans mirum ac memorabile saeclis
1.660	omnipotentis opus, liquidas inter freta ripas 
1.661	fluctibus incisis et subsistente procella
1.662	crescere suspensosque globos potuisse teneri,
1.663	sic expugnata vitiorum gente resultant
1.664	mystica dulcimodis virtutum carmina psalmis,
1.665	ventum erat ad fauces portae castrensis, ubi artum 
1.666	liminis introitum bifori dant cardine claustra.
1.667	nascitur hic inopina Mali lacrimabilis astu
1.668	tempestas, placidae turbatrix invida Pacis,
1.669	quae tantum subita vexaret clade triumphum.
1.670	inter confertos cuneos Concordia forte 
1.671	dum stipata pedem iam tutis moenibus infert,
1.672	excipit occultum vitii latitantis ab ictu
1.673	mucronem laevo in latere, squalentia quamvis
1.674	texta catenato ferri subtegmine corpus
1.675	ambirent sutis et acumen vulneris hamis 
1.676	respuerent, rigidis nec fila tenacia nodis
1.677	inpactum sinerent penetrare in viscera telum.
1.678	rara tamen chalybem tenui transmittere puncto
1.679	commissura dedit, qua sese extrema politae
1.680	squama ligat tunicae sinus et sibi conserit oras. 
1.681	intulit hoc vulnus pugnatrix subdola victae
1.682	partis et incautis victoribus insidiata est.
1.683	nam pulsa Culparum acie Discordia nostros
1.684	intrarat cuneos sociam mentita figuram.
1.685	scissa procul palla structum et serpente flagellum 
1.686	multiplici media camporum in strage iacebant.
1.687	ipsa redimitos olea frondente capillos
1.688	ostentans festis respondet laeta choreis.
1.689	sed sicam sub veste tegit, te, maxima virtus,
1.690	te solam tanto e numero, Concordia, tristi 
1.691	fraude petens, sed non vitalia rumpere sacri
1.692	corporis est licitum, summo tenus extima tactu
1.693	laesa cutis tenuem signavit sanguine rivum.
1.694	exclamat virtus subito turbata: ‘quid hoc est?
1.695	quae manus hic inimica latet, quae prospera nostra 
1.696	vulnerat et ferrum tanta inter gaudia vibrat?
1.697	quid iuvat indomitos bello sedasse Furores
1.698	et sanctum vitiis pereuntibus omne receptum, 
1.699	si virtus sub pace cadit?’ trepida agmina maestos
1.700	convertere oculos: stillabat vulneris index 
1.701	ferrata de veste cruor, mox et pavor hostem
1.702	comminus adstantem prodit; nam pallor in ore
1.703	conscius audacis facti dat signa reatus
1.704	et deprensa tremunt languens manus et color albens.
1.705	circumstat propere strictis mucronibus omnis 
1.706	Virtutum legio exquirens fervente tumultu
1.707	et genus et nomen, patriam sectamque, Deumque
1.708	quem colat et missu cuiatis venerit, illa
1.709	exsanguis turbante metu: ‘Discordia dicor,
1.710	cognomento Heresis; Deus est mihi discolor,’ inquit, 
1.711	‘nunc minor, aut maior, modo duplex et modo simplex,
1.712	cum placet, aerius et de phantasmate visus,
1.713	aut innata anima est quoties volo ludere numen;
1.714	praeceptor Belia mihi, domus et plaga mundus.’
1.715	non tulit ulterius capti blasphemia monstri 
1.716	Virtutum regina Fides, sed verba loquentis
1.717	inpedit et vocis claudit spiramina pilo,
1.718	pollutam rigida transfigens cuspide linguam,
1.719	carpitur innumeris feralis bestia dextris;
1.720	frustatim sibi quisque rapit quod spargat in auras, 
1.721	quod canibus donet, corvis quod edacibus ultro
1.722	offerat, inmundis caeno exhalante cloacis
1.723	quod trudat, monstris quod mandet habere marinis.
1.724	discissum foedis animalibus omne cadaver
1.725	dividitur, ruptis Heresis perit horrida membris. 
1.726	conpositis igitur rerum morumque secundis
1.727	in commune bonis, postquam 1 intra tuta morari
1.728	contigit ac statione frui valloque foveri
1.729	pacificos Sensus, et in otia solvere curas, 1
1.730	exstruitur media castrorum sede tribunal 
1.731	editiore loco, tumulus quem vertice acuto
1.732	excitat in speculam, subiecta unde omnia late
1.733	liber inoffenso circum inspicit aere visus,
1.734	hunc sincera Fides simul et Concordia, sacro
1.735	foedere iuratae Christi sub amore sorores, 
1.736	conscendunt apicem; mox et sublime tribunal
1.737	par sanctum carumque sibi supereminet aequo
1.738	iure potestatis, consistunt aggere summo
1.739	conspicuae populosque iubent adstare frequentes,
1.740	concurrunt alacres castris ex omnibus omnes, 
1.741	nulla latet pars Mentis iners, quae corporis ullo
1.742	intercepta sinu per conceptacula sese
1.743	degeneri languore tegat, tentoria apertis
1.744	cuncta patent velis, reserantur carbasa, ne quis
1.745	marceat obscuro stertens habitator operto. 
1.746	auribus intentis expectant contio, quidnam
1.747	victores post bella vocet Concordia princeps,
1.748	quam velit atque Fides virtutibus addere legem,
1.749	erumpit prima in vocem Concordia tali
1.750	adloquio: ‘cumulata quidem iam gloria vobis, 
1.751	o Patris, o Domini fidissima pignera Christi,
1.752	contigit: extincta est multo certamine saeva 
1.753	barbaries, sanctae quae circumsaepserat urbis
1.754	indigenas, ferroque viros flammaque premebat.
1.755	publica sed requies privatis rure foroque 
1.756	constat amicitiis: scissura domestica turbat
1.757	rem populi, titubatque foris quod dissidet intus,
1.758	ergo cavete, viri, ne sit sententia discors
1.759	Sensibus in nostris, ne secta exotica tectis
1.760	nascatur conflata odiis, quia fissa voluntas 
1.761	confundit variis arcana biformia fibris,
1.762	quod sapimus coniungat amor;quod vivimus uno
1.763	conspiret studio: nil dissociabile firmum est.
1.764	utque homini atque Deo medius intervenit Iesus,
1.765	qui sociat mortale Patri, ne carnea distent 
1.766	Spiritui aeterno sitque ut Deus unus utrumque,
1.767	sic, quidquid gerimus mentisque et corporis actu,
1.768	spiritus unimodis texat conpagibus unus.
1.769	pax plenum virtutis opus, pax summa laborum,
1.770	pax belli exacti pretium est pretiumque pericli. 
1.771	sidera pace vigent, consistunt ferrea pace.
1.772	nil placitum sine pace Deo: non munus ad aram
1.773	cum cupias offerre probat, si turbida fratrem
1.774	mens inpacati sub pectoris oderit antro,
1.775	nec, si flammicomis Christi pro nomine martyr 
1.776	ignibus insilias servans inamabile votum 
1.777	bile sub obliqua, pretiosam proderit Iesu
1.778	inpendisse animam, meriti quia clausula pax est.
1.779	non inflata tumet, non invidet aemula fratri,
1.780	omnia perpetitur patiens atque omnia credit, 
1.781	nunquam laesa dolet, cuncta offensacula donat,
1.782	occasum lucis venia praecurrere gestit,
1.783	anxia ne stabilem linquat sol conscius iram.
1.784	quisque litare Deo mactatis vult holocaustis,
1.785	offerat in primis pacem: nulla hostia Christo 
1.786	dulcior: hoc solo sancta ad donaria vultum
1.787	munere convertens liquido 1 oblectatur odore,
1.788	sed tamen et niveis tradit Deus ipse columbis
1.789	pinnatum tenera plumarum veste colubrum
1.790	rimante ingenio docte internoscere mixtum 
1.791	innocuis avibus; latet et lupus ore cruento
1.792	lacteolam mentitus ovem sub vellere molli,
1.793	cruda per agninos exercens funera rictus,
1.794	hac sese occultat Photinus et Arrius arte,
1.795	inmanes feritate lupi. discrimina produnt 
1.796	nostra recensque cruor, quamvis de corpore summo,
1.797	quid possit furtiva manus.’ gemitum dedit omnis
1.798	Virtutum populus casu concussus acerbo,
1.799	tum generosa Fides haec subdidit: ‘immo secundis
1.800	in rebus cesset gemitus. Concordia laesa est, 
1.801	sed defensa Fides: quin et Concordia sospes,
1.802	germanam comitata Fidem, sua vulnera ridet,
1.803	haec mea sola salus, nihil hac mihi triste recepta,
1.804	unum opus egregio restat post bella labori,
1.805	o proceres, regni quod tandem pacifer heres 
1.806	belligeri, armatae successor inermus et aulae,
1.807	instituit Solomon, quoniam genitoris anheli
1.808	fumarat calido regum de sanguine dextra.
1.809	sanguine nam terse- templum fundatur et ara
1.810	ponitur auratis Christi domus ardua tectis. 
1.811	tunc Hierusalem templo inlustrata quietum
1.812	suscepit iam diva Deum, circumvaga postquam
1.813	sedit marmoreis fundata altaribus arca.
1.814	surgat et in nostris templum venerabile castris,
1.815	omnipotens cuius sanctorum sancta revisat. 
1.816	nam quid terrigenas ferro pepulisse phalangas
1.817	Culparum prodest, hominis si Filius arce
1.818	aetheris inlapsus purgati corporis urbem
1.819	intret inornatam templi splendentis egenus?
1.820	hactenus alternis sudatum est comminus armis: 
1.821	munia nunc agitet tacitae toga candida pacis,
1.822	atque sacris sedem properet discincta iuventus.’
1.823	haec ubi dicta dedit, gradibus regina superbis
1.824	desiluit tantique operis Concordia consors
1.825	metatura novum iacto fundamine templum. 
1.826	aurea planitiem spatiis percurrit harundo
1.827	dimensis, quadrent ut quattuor undique frontes,
1.828	ne commissuris distantibus angulus inpar
1.829	argutam mutilet per dissona semetra normam.
1.830	Aurorae de parte tribus plaga lucida portis 
1.831	inlustrata patet, triplex aperitur ad austrum
1.832	portarum numerus, tris occidualibus offert
1.833	ianua trina fores, totiens aquilonis ad axem
1.834	panditur alta domus, nullum illic structile saxum,
1.835	sed cava per solidum multoque forata dolatu 
1.836	gemma relucenti limen conplectitur arcu,
1.837	vestibulumque lapis penetrabile concipit unus.
1.838	portarum summis inscripta in postibus auro
1.839	nomina apostolici fulgent bis sena senatus.
1.840	Spiritus his titulis arcana recondita Mentis 
1.841	ambit et electos vocat in praecordia Sensus;
1.842	quaque hominis natura viget, quam corpore toto
1.843	quadrua vis animat, trinis ingressibus aram
1.844	cordis adit castisque colit sacraria votis;
1.845	seu pueros sol primus agat, seu fervor ephebos 
1.846	incendat nimius, seu consummabilis aevi
1.847	perficiat lux plena viros, sive algida Borrae
1.848	aetas decrepitam vocet ad pia sacra senectam,
1.849	occurrit trinum quadrina ad compita nomen,
1.850	quod bene discipulis disponit rex duodenis. 
1.851	quin etiam totidem gemmarum insignia textis
1.852	parietibus distincta micant, animasque colorum
1.853	viventes liquido lux evomit alta profundo,
1.854	ingens chrysolitus, nativo interlitus auro,
1.855	hinc sibi sapphirum sociaverat, inde beryllum, 
1.856	distantesque nitor medius variabat honores,
1.857	hic chalcedon hebes perfunditur ex hyacinthi
1.858	lumine vicino; nam forte cyanea propter
1.859	stagna lapis cohibens ostro fulgebat aquoso.
1.860	sardonicem pingunt amethystina, pingit iaspis 
1.861	sardium iuxta adpositum pulcherque topazon.
1.862	has inter species smaragdina gramine verno
1.863	prata virent volvitque vagos lux herbida fluctus,
1.864	te quoque conspicuum structura interserit, ardens
1.865	chrysoprase, et sidus saxis stellantibus addit. 
1.866	stridebat gravidis funalis machina vinclis
1.867	inmensas rapiens alta ad fastigia gemmas,
1.868	at domus interior septem subnixa columnis
1.869	crystalli algentis vitrea de rupe recisis
1.870	construitur, quarum tegit edita calculus albens 
1.871	in conum caesus capita et sinuamine subter
1.872	subductus conchae in speciem, quod mille talentis
1.873	margaritum ingens, opibusque et censibus hastae
1.874	addictis, animosa Fides mercata pararat.
1.875	hoc residet solio pollens Sapientia et omne 
1.876	consilium regni celsa disponit ab aula,
1.877	tutandique hominis leges sub corde retractat.
1.878	in manibus dominae sceptrum non arte politum
1.879	sed ligno vivum viridi est, quod stirpe recisum,1
1.880	quamvis nullus alat terreni caespitis umor, 
1.881	fronde tamen viret incolumi, tum sanguine tinctis
1.882	intertexta rosis candentia lilia miscet
1.883	nescia marcenti florem submittere collo,
1.884	huius forma fuit sceptri gestamen Aaron
1.885	floriferum, sicco quod germina cortice trudens 
1.886	explicuit tenerum spe pubescente decorem
1.887	inque novos subito tumuit virga arida fetus.
1.888	reddimus aeternas, indulgentissime doctor,
1.889	grates, Christe, tibi, meritosque sacramus honores
1.890	ore pio; nam cor vitiorum stercore sordet. 
1.891	tu nos corporei latebrosa pericula operti
1.892	luctantisque animae voluisti agnoscere casus.
1.893	novimus ancipites nebuloso in pectore sensus
1.894	sudare alternis conflictibus, et variato
1.895	pugnarum eventu nunc indole crescere dextra, 
1.896	nunc inclinatis virtutibus 1 ad iuga vitae
1.897	deteriora trahi seseque addicere noxis
1.898	turpibus et propriae iacturam ferre salutis.
1.899	o quotiens animam, vitiorum peste repulsa,
1.900	sensimus incaluisse Deo! quotiens tepefactum 
1.901	caeleste ingenium post gaudia candida taetro
1.902	cessisse stomacho! fervent bella horrida, fervent
1.903	ossibus inclusa, fremit et discordibus armis
1.904	non simplex natura hominis; nam viscera limo
1.905	effigiata premunt animam, contra ille sereno 
1.906	editus adflatu nigrantis carcere cordis
1.907	aestuat, et sordes arta inter vincla recusat,
1.908	spiritibus pugnant variis lux atque tenebrae,
1.909	distantesque animat duplex substantia vires,
1.910	donec praesidio Christus Deus adsit et omnes 
1.911	virtutum gemmas conponat sede piata,
1.912	atque, ubi peccatum regnaverat, aurea templi
1.913	atria constituens texat spectamine morum
1.914	ornamenta animae, quibus oblectata decoro
1.915	aeternum solio dives Sapientia regnet. 
